cod,sigla,valor,periodo,ano
5204607,Campestre de Goiás,0,1999-01-15,1999
5204656,Campinaçu,0,1999-01-15,1999
5204706,Campinorte,0,1999-01-15,1999
5204805,Campo Alegre de Goiás,0,1999-01-15,1999
5204854,Campo Limpo de Goiás,0,1999-01-15,1999
5204904,Campos Belos,5,1999-01-15,1999
5204953,Campos Verdes,0,1999-01-15,1999
5205000,Carmo do Rio Verde,0,1999-01-15,1999
5221908,Varjão,1,1999-01-15,1999
5205059,Castelândia,1,1999-01-15,1999
5205109,Catalão,8,1999-01-15,1999
5205208,Caturaí,0,1999-01-15,1999
5205307,Cavalcante,1,1999-01-15,1999
5205406,Ceres,3,1999-01-15,1999
5205455,Cezarina,0,1999-01-15,1999
5205471,Chapadão do Céu,0,1999-01-15,1999
5214861,Nova Glória,0,1999-01-15,1999
5205497,Cidade Ocidental,3,1999-01-15,1999
5205513,Cocalzinho de Goiás,2,1999-01-15,1999
5205521,Colinas do Sul,2,1999-01-15,1999
5205703,Córrego do Ouro,0,1999-01-15,1999
5205802,Corumbá de Goiás,1,1999-01-15,1999
5205901,Corumbaíba,0,1999-01-15,1999
5206206,Cristalina,3,1999-01-15,1999
5206305,Cristianópolis,0,1999-01-15,1999
5206404,Crixás,4,1999-01-15,1999
5206503,Cromínia,0,1999-01-15,1999
5206602,Cumari,0,1999-01-15,1999
5206701,Damianópolis,0,1999-01-15,1999
5206800,Damolândia,1,1999-01-15,1999
5206909,Davinópolis,1,1999-01-15,1999
5207105,Diorama,0,1999-01-15,1999
5207253,Doverlândia,0,1999-01-15,1999
5207352,Edealina,1,1999-01-15,1999
5207402,Edéia,2,1999-01-15,1999
5207501,Estrela do Norte,0,1999-01-15,1999
5207535,Faina,1,1999-01-15,1999
5207600,Fazenda Nova,0,1999-01-15,1999
5207808,Firminópolis,0,1999-01-15,1999
5207907,Flores de Goiás,1,1999-01-15,1999
5208004,Formosa,24,1999-01-15,1999
5208103,Formoso,9,1999-01-15,1999
5208152,Gameleira de Goiás,0,1999-01-15,1999
5208301,Divinópolis de Goiás,1,1999-01-15,1999
5208400,Goianápolis,2,1999-01-15,1999
5208509,Goiandira,0,1999-01-15,1999
5215009,Nova Veneza,0,1999-01-15,1999
5208608,Goianésia,6,1999-01-15,1999
5222005,Vianópolis,0,1999-01-15,1999
5208707,Goiânia,250,1999-01-15,1999
5208806,Goianira,1,1999-01-15,1999
5208905,Goiás,4,1999-01-15,1999
5209101,Goiatuba,6,1999-01-15,1999
5209150,Gouvelândia,0,1999-01-15,1999
5209200,Guapó,2,1999-01-15,1999
5209291,Guaraíta,0,1999-01-15,1999
5209408,Guarani de Goiás,1,1999-01-15,1999
5209457,Guarinos,0,1999-01-15,1999
5209606,Heitoraí,1,1999-01-15,1999
5209705,Hidrolândia,1,1999-01-15,1999
5209804,Hidrolina,1,1999-01-15,1999
5209903,Iaciara,2,1999-01-15,1999
5209937,Inaciolândia,0,1999-01-15,1999
5209952,Indiara,0,1999-01-15,1999
5210000,Inhumas,2,1999-01-15,1999
5210109,Ipameri,3,1999-01-15,1999
5210158,Ipiranga de Goiás,0,1999-01-15,1999
5210208,Iporá,5,1999-01-15,1999
5210307,Israelândia,1,1999-01-15,1999
5210406,Itaberaí,7,1999-01-15,1999
5210562,Itaguari,2,1999-01-15,1999
5210604,Itaguaru,1,1999-01-15,1999
5210802,Itajá,1,1999-01-15,1999
5210901,Itapaci,2,1999-01-15,1999
5211008,Itapirapuã,0,1999-01-15,1999
5211206,Itapuranga,2,1999-01-15,1999
5211305,Itarumã,0,1999-01-15,1999
5211404,Itauçu,0,1999-01-15,1999
5211503,Itumbiara,18,1999-01-15,1999
5211602,Ivolândia,0,1999-01-15,1999
5211701,Jandaia,2,1999-01-15,1999
5211800,Jaraguá,7,1999-01-15,1999
5211909,Jataí,9,1999-01-15,1999
5212006,Jaupaci,2,1999-01-15,1999
5212055,Jesúpolis,0,1999-01-15,1999
5212105,Joviânia,1,1999-01-15,1999
5222054,Vicentinópolis,2,1999-01-15,1999
5212204,Jussara,1,1999-01-15,1999
5212253,Lagoa Santa,0,1999-01-15,1999
5212303,Leopoldo de Bulhões,1,1999-01-15,1999
5212501,Luziânia,14,1999-01-15,1999
5212600,Mairipotaba,0,1999-01-15,1999
5218904,Rubiataba,1,1999-01-15,1999
5218805,Rio Verde,19,1999-01-15,1999
5212709,Mambaí,0,1999-01-15,1999
5212808,Mara Rosa,0,1999-01-15,1999
5212907,Marzagão,0,1999-01-15,1999
5219001,Sanclerlândia,1,1999-01-15,1999
5218789,Rio Quente,1,1999-01-15,1999
5212956,Matrinchã,0,1999-01-15,1999
5213004,Maurilândia,3,1999-01-15,1999
5219100,Santa Bárbara de Goiás,0,1999-01-15,1999
5218706,Rianápolis,0,1999-01-15,1999
5213053,Mimoso de Goiás,1,1999-01-15,1999
5220058,São João da Paraúna,0,2000-01-15,2000
5210562,Itaguari,2,2000-01-15,2000
5216809,Petrolina de Goiás,5,2000-01-15,2000
5216403,Paraúna,3,2000-01-15,2000
5204607,Campestre de Goiás,0,2000-01-15,2000
5207501,Estrela do Norte,0,2000-01-15,2000
5210604,Itaguaru,1,2000-01-15,2000
5215306,Orizona,0,2000-01-15,2000
5204557,Caldazinha,0,2000-01-15,2000
5210802,Itajá,1,2000-01-15,2000
5219100,Santa Bárbara de Goiás,0,2000-01-15,2000
5210901,Itapaci,1,2000-01-15,2000
5220504,Serranópolis,1,2000-01-15,2000
5219456,Santa Rita do Novo Destino,0,2000-01-15,2000
5215405,Ouro Verde de Goiás,2,2000-01-15,2000
5204508,Caldas Novas,3,2000-01-15,2000
5216304,Paranaiguara,1,2000-01-15,2000
5207535,Faina,0,2000-01-15,2000
5221700,Uruana,2,2000-01-15,2000
5211008,Itapirapuã,0,2000-01-15,2000
5215256,Novo Planalto,0,2000-01-15,2000
5211206,Itapuranga,5,2000-01-15,2000
5212907,Marzagão,2,2000-01-15,2000
5205513,Cocalzinho de Goiás,4,2000-01-15,2000
5204409,Caiapônia,3,2000-01-15,2000
5206305,Cristianópolis,2,2000-01-15,2000
5211305,Itarumã,0,2000-01-15,2000
5219704,Santa Terezinha de Goiás,0,2000-01-15,2000
5218300,Posse,0,2000-01-15,2000
5213087,Minaçu,2,2000-01-15,2000
5211404,Itauçu,0,2000-01-15,2000
5221403,Trindade,14,2000-01-15,2000
5205802,Corumbá de Goiás,4,2000-01-15,2000
5211503,Itumbiara,20,2000-01-15,2000
5207600,Fazenda Nova,1,2000-01-15,2000
5220157,São Luíz do Norte,2,2000-01-15,2000
5221304,Três Ranchos,0,2000-01-15,2000
5209200,Guapó,1,2000-01-15,2000
5214051,Mundo Novo,0,2000-01-15,2000
5218508,Quirinópolis,3,2000-01-15,2000
5204300,Caçu,1,2000-01-15,2000
5206404,Crixás,1,2000-01-15,2000
5222005,Vianópolis,1,2000-01-15,2000
5213103,Mineiros,4,2000-01-15,2000
5206602,Cumari,0,2000-01-15,2000
5211602,Ivolândia,0,2000-01-15,2000
5220603,Silvânia,2,2000-01-15,2000
5212808,Mara Rosa,1,2000-01-15,2000
5221908,Varjão,0,2000-01-15,2000
5217708,Pontalina,1,2000-01-15,2000
5211701,Jandaia,0,2000-01-15,2000
5204250,Cachoeira Dourada,0,2000-01-15,2000
5211800,Jaraguá,4,2000-01-15,2000
5219738,Santo Antônio de Goiás,0,2000-01-15,2000
5207808,Firminópolis,0,2000-01-15,2000
5221577,Uirapuru,0,2000-01-15,2000
5211909,Jataí,16,2000-01-15,2000
5220264,São Miguel do Passa Quatro,0,2000-01-15,2000
5212709,Mambaí,1,2000-01-15,2000
5215603,Padre Bernardo,4,2000-01-15,2000
5205497,Cidade Ocidental,14,2000-01-15,2000
5216007,Panamá,0,2000-01-15,2000
5205059,Castelândia,0,2000-01-15,2000
5212006,Jaupaci,0,2000-01-15,2000
5204201,Cachoeira de Goiás,0,2000-01-15,2000
5214705,Nova América,0,2000-01-15,2000
5212055,Jesúpolis,0,2000-01-15,2000
5213756,Montividiu,0,2000-01-15,2000
5204102,Cachoeira Alta,1,2000-01-15,2000
5207907,Flores de Goiás,2,2000-01-15,2000
5209291,Guaraíta,1,2000-01-15,2000
5208905,Goiás,1,2000-01-15,2000
5212105,Joviânia,2,2000-01-15,2000
5220686,Simolândia,1,2000-01-15,2000
5215207,Novo Brasil,1,2000-01-15,2000
5212204,Jussara,3,2000-01-15,2000
5222302,Vila Propício,2,2000-01-15,2000
5212253,Lagoa Santa,0,2000-01-15,2000
5219803,São Domingos,1,2000-01-15,2000
5207105,Diorama,0,2000-01-15,2000
5222054,Vicentinópolis,0,2000-01-15,2000
5204003,Cabeceiras,1,2000-01-15,2000
5209408,Guarani de Goiás,0,2000-01-15,2000
5209457,Guarinos,0,2000-01-15,2000
5212303,Leopoldo de Bulhões,1,2000-01-15,2000
5208608,Goianésia,6,2000-01-15,2000
5215504,Ouvidor,2,2000-01-15,2000
5203906,Buriti Alegre,3,2000-01-15,2000
5221502,Turvânia,0,2000-01-15,2000
5205901,Corumbaíba,0,2000-01-15,2000
5212501,Luziânia,73,2000-01-15,2000
5220280,São Patrício,0,2000-01-15,2000
5209101,Goiatuba,5,2000-01-15,2000
5205000,Carmo do Rio Verde,2,2000-01-15,2000
5208004,Formosa,32,2000-01-15,2000
5205471,Chapadão do Céu,0,2000-01-15,2000
5217302,Pirenópolis,3,2000-01-15,2000
5209606,Heitoraí,1,2000-01-15,2000
5213400,Moiporá,0,2000-01-15,2000
5203807,Britânia,1,2000-01-15,2000
5214606,Niquelândia,6,2000-01-15,2000
5215900,Palminópolis,0,2000-01-15,2000
5214408,Nazário,0,2000-01-15,2000
5207253,Doverlândia,0,2000-01-15,2000
5214002,Mozarlândia,1,2000-01-15,2000
5208103,Formoso,0,2000-01-15,2000
5206503,Cromínia,0,2000-01-15,2000
5219308,Santa Helena de Goiás,3,2000-01-15,2000
5218003,Porangatu,2,2000-01-15,2000
5220702,Sítio d'Abadia,0,2000-01-15,2000
5209705,Hidrolândia,0,2000-01-15,2000
5219605,Santa Tereza de Goiás,0,2000-01-15,2000
5203609,Brazabrantes,0,2000-01-15,2000
5204953,Campos Verdes,0,2000-01-15,2000
5220009,São João d'Aliança,2,2000-01-15,2000
5213772,Montividiu do Norte,0,2000-01-15,2000
5219712,Santo Antônio da Barra,0,2000-01-15,2000
5218607,Rialma,4,2000-01-15,2000
5204904,Campos Belos,4,2000-01-15,2000
5209804,Hidrolina,0,2000-01-15,2000
5206206,Cristalina,13,2000-01-15,2000
5218102,Portelândia,1,2000-01-15,2000
5203575,Bonópolis,0,2000-01-15,2000
5221007,Taquaral de Goiás,1,2000-01-15,2000
5220405,São Simão,1,2000-01-15,2000
5208707,Goiânia,243,2000-01-15,2000
5217203,Piranhas,2,2000-01-15,2000
5203559,Bonfinópolis,0,2000-01-15,2000
5203500,Bom Jesus de Goiás,1,2000-01-15,2000
5213004,Maurilândia,0,2000-01-15,2000
5206909,Davinópolis,0,2000-01-15,2000
5209903,Iaciara,0,2000-01-15,2000
5203401,Bom Jardim de Goiás,1,2000-01-15,2000
5214903,Nova Roma,0,2000-01-15,2000
5203302,Bela Vista de Goiás,7,2000-01-15,2000
5208152,Gameleira de Goiás,0,2000-01-15,2000
5203203,Barro Alto,1,2000-01-15,2000
5219902,São Francisco de Goiás,0,2000-01-15,2000
5213053,Mimoso de Goiás,0,2000-01-15,2000
5203104,Baliza,0,2000-01-15,2000
5216452,Perolândia,2,2000-01-15,2000
5205703,Córrego do Ouro,2,2000-01-15,2000
5213509,Monte Alegre de Goiás,0,2000-01-15,2000
5209937,Inaciolândia,0,2000-01-15,2000
5206701,Damianópolis,0,2000-01-15,2000
5202809,Avelinópolis,0,2000-01-15,2000
5202601,Aurilândia,0,2000-01-15,2000
5219407,Santa Rita do Araguaia,0,2000-01-15,2000
5202502,Aruanã,1,2000-01-15,2000
5207352,Edealina,0,2000-01-15,2000
5202353,Arenópolis,0,2000-01-15,2000
5204854,Campo Limpo de Goiás,0,2000-01-15,2000
5202155,Araguapaz,0,2000-01-15,2000
5215801,Palmelo,0,2000-01-15,2000
5201801,Aragoiânia,1,2000-01-15,2000
5209952,Indiara,6,2000-01-15,2000
5213707,Montes Claros de Goiás,1,2000-01-15,2000
5205109,Catalão,9,2000-01-15,2000
5213806,Morrinhos,8,2000-01-15,2000
5219001,Sanclerlândia,0,2000-01-15,2000
5201702,Aragarças,1,2000-01-15,2000
5201603,Araçu,0,2000-01-15,2000
5205455,Cezarina,1,2000-01-15,2000
5212956,Matrinchã,0,2000-01-15,2000
5221452,Trombas,0,2000-01-15,2000
5221601,Uruaçu,6,2000-01-15,2000
5201504,Aporé,0,2000-01-15,2000
5217609,Planaltina,35,2000-01-15,2000
5201454,Aparecida do Rio Doce,0,2000-01-15,2000
5221080,Teresina de Goiás,0,2000-01-15,2000
5221858,Valparaíso de Goiás,33,2000-01-15,2000
5213905,Mossâmedes,0,2000-01-15,2000
5201405,Aparecida de Goiânia,109,2000-01-15,2000
5216908,Pilar de Goiás,0,2000-01-15,2000
5201306,Anicuns,2,2000-01-15,2000
5205307,Cavalcante,3,2000-01-15,2000
5208301,Divinópolis de Goiás,2,2000-01-15,2000
5210000,Inhumas,4,2000-01-15,2000
5201108,Anápolis,63,2000-01-15,2000
5208806,Goianira,2,2000-01-15,2000
5200902,Amorinópolis,1,2000-01-15,2000
5204805,Campo Alegre de Goiás,0,2000-01-15,2000
5220207,São Miguel do Araguaia,5,2000-01-15,2000
5205521,Colinas do Sul,0,2000-01-15,2000
5200852,Americano do Brasil,0,2000-01-15,2000
5200829,Amaralina,0,2000-01-15,2000
5200803,Alvorada do Norte,1,2000-01-15,2000
5200605,Alto Paraíso de Goiás,1,2000-01-15,2000
5210109,Ipameri,2,2000-01-15,2000
5200555,Alto Horizonte,0,2000-01-15,2000
5219506,Santa Rosa de Goiás,1,2000-01-15,2000
5208400,Goianápolis,2,2000-01-15,2000
5200506,Aloândia,0,2000-01-15,2000
5200308,Alexânia,1,2000-01-15,2000
5200258,Águas Lindas de Goiás,44,2000-01-15,2000
5205208,Caturaí,0,2000-01-15,2000
5200209,Água Limpa,0,2000-01-15,2000
5219258,Santa Fé de Goiás,2,2000-01-15,2000
5207402,Edéia,2,2000-01-15,2000
5200175,Água Fria de Goiás,0,2000-01-15,2000
5200159,Adelândia,1,2000-01-15,2000
5218052,Porteirão,0,2000-01-15,2000
5200134,Acreúna,2,2000-01-15,2000
5215009,Nova Veneza,1,2000-01-15,2000
5210158,Ipiranga de Goiás,0,2000-01-15,2000
5212600,Mairipotaba,0,2000-01-15,2000
5200100,Abadiânia,2,2000-01-15,2000
5200050,Abadia de Goiás,2,2000-01-15,2000
5221197,Terezópolis de Goiás,0,2000-01-15,2000
5205406,Ceres,2,2000-01-15,2000
5214861,Nova Glória,1,2000-01-15,2000
5220454,Senador Canedo,11,2000-01-15,2000
5215702,Palmeiras de Goiás,1,2000-01-15,2000
5213855,Morro Agudo de Goiás,0,2000-01-15,2000
5218706,Rianápolis,0,2000-01-15,2000
5204706,Campinorte,0,2000-01-15,2000
5208509,Goiandira,0,2000-01-15,2000
5210208,Iporá,3,2000-01-15,2000
5214507,Nerópolis,4,2000-01-15,2000
5217401,Pires do Rio,2,2000-01-15,2000
5206800,Damolândia,0,2000-01-15,2000
5221809,Urutaí,0,2000-01-15,2000
5214879,Nova Iguaçu de Goiás,0,2000-01-15,2000
5219357,Santa Isabel,0,2000-01-15,2000
5218391,Professor Jamil,0,2000-01-15,2000
5218805,Rio Verde,24,2000-01-15,2000
5217104,Piracanjuba,3,2000-01-15,2000
5218904,Rubiataba,2,2000-01-15,2000
5210307,Israelândia,0,2000-01-15,2000
5219209,Santa Cruz de Goiás,0,2000-01-15,2000
5219753,Santo Antônio do Descoberto,27,2000-01-15,2000
5209150,Gouvelândia,1,2000-01-15,2000
5215231,Novo Gama,42,2000-01-15,2000
5214838,Nova Crixás,1,2000-01-15,2000
5218789,Rio Quente,0,2000-01-15,2000
5204656,Campinaçu,1,2000-01-15,2000
5215652,Palestina de Goiás,1,2000-01-15,2000
5214101,Mutunópolis,0,2000-01-15,2000
5210406,Itaberaí,7,2000-01-15,2000
5220108,São Luís de Montes Belos,1,2000-01-15,2000
5222203,Vila Boa,3,2000-01-15,2000
5221551,Turvelândia,1,2000-01-15,2000
5205307,Cavalcante,1,2001-01-15,2001
5221304,Três Ranchos,0,2001-01-15,2001
5208608,Goianésia,7,2001-01-15,2001
5219506,Santa Rosa de Goiás,2,2001-01-15,2001
5213707,Montes Claros de Goiás,0,2001-01-15,2001
5208707,Goiânia,208,2001-01-15,2001
5219605,Santa Tereza de Goiás,1,2001-01-15,2001
5213806,Morrinhos,7,2001-01-15,2001
5221700,Uruana,2,2001-01-15,2001
5221403,Trindade,16,2001-01-15,2001
5205208,Caturaí,0,2001-01-15,2001
5215256,Novo Planalto,0,2001-01-15,2001
5215603,Padre Bernardo,9,2001-01-15,2001
5212709,Mambaí,0,2001-01-15,2001
5219100,Santa Bárbara de Goiás,1,2001-01-15,2001
5208806,Goianira,4,2001-01-15,2001
5219357,Santa Isabel,0,2001-01-15,2001
5205802,Corumbá de Goiás,0,2001-01-15,2001
5222005,Vianópolis,1,2001-01-15,2001
5222203,Vila Boa,0,2001-01-15,2001
5221452,Trombas,1,2001-01-15,2001
5208905,Goiás,5,2001-01-15,2001
5220264,São Miguel do Passa Quatro,1,2001-01-15,2001
5215504,Ouvidor,0,2001-01-15,2001
5221502,Turvânia,1,2001-01-15,2001
5209101,Goiatuba,5,2001-01-15,2001
5219001,Sanclerlândia,1,2001-01-15,2001
5213772,Montividiu do Norte,0,2001-01-15,2001
5221908,Varjão,1,2001-01-15,2001
5205109,Catalão,6,2001-01-15,2001
5206909,Davinópolis,0,2001-01-15,2001
5221601,Uruaçu,2,2001-01-15,2001
5218789,Rio Quente,0,2001-01-15,2001
5216809,Petrolina de Goiás,0,2001-01-15,2001
5219308,Santa Helena de Goiás,4,2001-01-15,2001
5209150,Gouvelândia,1,2001-01-15,2001
5221551,Turvelândia,1,2001-01-15,2001
5212907,Marzagão,0,2001-01-15,2001
5213087,Minaçu,4,2001-01-15,2001
5215306,Orizona,1,2001-01-15,2001
5218052,Porteirão,0,2001-01-15,2001
5215405,Ouro Verde de Goiás,0,2001-01-15,2001
5218508,Quirinópolis,10,2001-01-15,2001
5205703,Córrego do Ouro,0,2001-01-15,2001
5220108,São Luís de Montes Belos,3,2001-01-15,2001
5209200,Guapó,0,2001-01-15,2001
5212808,Mara Rosa,1,2001-01-15,2001
5205059,Castelândia,0,2001-01-15,2001
5221577,Uirapuru,0,2001-01-15,2001
5213756,Montividiu,1,2001-01-15,2001
5206404,Crixás,4,2001-01-15,2001
5209291,Guaraíta,0,2001-01-15,2001
5219803,São Domingos,2,2001-01-15,2001
5207105,Diorama,0,2001-01-15,2001
5209408,Guarani de Goiás,2,2001-01-15,2001
5217203,Piranhas,3,2001-01-15,2001
5205000,Carmo do Rio Verde,0,2001-01-15,2001
5209457,Guarinos,0,2001-01-15,2001
5220280,São Patrício,0,2001-01-15,2001
5214408,Nazário,1,2001-01-15,2001
5209606,Heitoraí,0,2001-01-15,2001
5209705,Hidrolândia,1,2001-01-15,2001
5204953,Campos Verdes,0,2001-01-15,2001
5214903,Nova Roma,0,2001-01-15,2001
5204904,Campos Belos,4,2001-01-15,2001
5209804,Hidrolina,0,2001-01-15,2001
5220405,São Simão,2,2001-01-15,2001
5209903,Iaciara,3,2001-01-15,2001
5216452,Perolândia,0,2001-01-15,2001
5207253,Doverlândia,0,2001-01-15,2001
5213053,Mimoso de Goiás,0,2001-01-15,2001
5209937,Inaciolândia,1,2001-01-15,2001
5204854,Campo Limpo de Goiás,1,2001-01-15,2001
5207352,Edealina,0,2001-01-15,2001
5209952,Indiara,1,2001-01-15,2001
5214879,Nova Iguaçu de Goiás,0,2001-01-15,2001
5217609,Planaltina,44,2001-01-15,2001
5205521,Colinas do Sul,2,2001-01-15,2001
5210000,Inhumas,0,2001-01-15,2001
5204805,Campo Alegre de Goiás,2,2001-01-15,2001
5210109,Ipameri,5,2001-01-15,2001
5216403,Paraúna,0,2001-01-15,2001
5204706,Campinorte,1,2001-01-15,2001
5207402,Edéia,2,2001-01-15,2001
5210158,Ipiranga de Goiás,0,2001-01-15,2001
5218607,Rialma,3,2001-01-15,2001
5217104,Piracanjuba,2,2001-01-15,2001
5220058,São João da Paraúna,0,2001-01-15,2001
5220454,Senador Canedo,18,2001-01-15,2001
5210208,Iporá,1,2001-01-15,2001
5219753,Santo Antônio do Descoberto,35,2001-01-15,2001
5210307,Israelândia,0,2001-01-15,2001
5214101,Mutunópolis,0,2001-01-15,2001
5204656,Campinaçu,0,2001-01-15,2001
5210406,Itaberaí,2,2001-01-15,2001
5210562,Itaguari,0,2001-01-15,2001
5204607,Campestre de Goiás,0,2001-01-15,2001
5207501,Estrela do Norte,0,2001-01-15,2001
5204557,Caldazinha,1,2001-01-15,2001
5210604,Itaguaru,0,2001-01-15,2001
5210802,Itajá,0,2001-01-15,2001
5219456,Santa Rita do Novo Destino,1,2001-01-15,2001
5220504,Serranópolis,4,2001-01-15,2001
5210901,Itapaci,1,2001-01-15,2001
5216304,Paranaiguara,2,2001-01-15,2001
5204508,Caldas Novas,10,2001-01-15,2001
5211008,Itapirapuã,0,2001-01-15,2001
5222302,Vila Propício,1,2001-01-15,2001
5211206,Itapuranga,2,2001-01-15,2001
5213103,Mineiros,5,2001-01-15,2001
5205513,Cocalzinho de Goiás,2,2001-01-15,2001
5206503,Cromínia,0,2001-01-15,2001
5207535,Faina,2,2001-01-15,2001
5204409,Caiapônia,2,2001-01-15,2001
5211305,Itarumã,1,2001-01-15,2001
5211404,Itauçu,1,2001-01-15,2001
5218300,Posse,4,2001-01-15,2001
5204300,Caçu,1,2001-01-15,2001
5214051,Mundo Novo,1,2001-01-15,2001
5211503,Itumbiara,22,2001-01-15,2001
5207600,Fazenda Nova,3,2001-01-15,2001
5205901,Corumbaíba,1,2001-01-15,2001
5214705,Nova América,0,2001-01-15,2001
5220157,São Luíz do Norte,2,2001-01-15,2001
5211602,Ivolândia,0,2001-01-15,2001
5205497,Cidade Ocidental,16,2001-01-15,2001
5220603,Silvânia,0,2001-01-15,2001
5206602,Cumari,0,2001-01-15,2001
5204250,Cachoeira Dourada,0,2001-01-15,2001
5211701,Jandaia,2,2001-01-15,2001
5217708,Pontalina,5,2001-01-15,2001
5219738,Santo Antônio de Goiás,0,2001-01-15,2001
5211800,Jaraguá,4,2001-01-15,2001
5219704,Santa Terezinha de Goiás,3,2001-01-15,2001
5204201,Cachoeira de Goiás,0,2001-01-15,2001
5211909,Jataí,15,2001-01-15,2001
5206305,Cristianópolis,0,2001-01-15,2001
5216007,Panamá,1,2001-01-15,2001
5212006,Jaupaci,0,2001-01-15,2001
5207808,Firminópolis,2,2001-01-15,2001
5204102,Cachoeira Alta,0,2001-01-15,2001
5212055,Jesúpolis,0,2001-01-15,2001
5207907,Flores de Goiás,1,2001-01-15,2001
5212105,Joviânia,0,2001-01-15,2001
5220686,Simolândia,1,2001-01-15,2001
5212204,Jussara,1,2001-01-15,2001
5204003,Cabeceiras,0,2001-01-15,2001
5212253,Lagoa Santa,0,2001-01-15,2001
5212303,Leopoldo de Bulhões,0,2001-01-15,2001
5203906,Buriti Alegre,0,2001-01-15,2001
5222054,Vicentinópolis,1,2001-01-15,2001
5212501,Luziânia,51,2001-01-15,2001
5215207,Novo Brasil,0,2001-01-15,2001
5214606,Niquelândia,12,2001-01-15,2001
5218003,Porangatu,5,2001-01-15,2001
5208004,Formosa,25,2001-01-15,2001
5206206,Cristalina,18,2001-01-15,2001
5205471,Chapadão do Céu,0,2001-01-15,2001
5203807,Britânia,2,2001-01-15,2001
5215900,Palminópolis,0,2001-01-15,2001
5214002,Mozarlândia,3,2001-01-15,2001
5208103,Formoso,0,2001-01-15,2001
5203609,Brazabrantes,0,2001-01-15,2001
5220702,Sítio d'Abadia,0,2001-01-15,2001
5219712,Santo Antônio da Barra,0,2001-01-15,2001
5203575,Bonópolis,0,2001-01-15,2001
5221007,Taquaral de Goiás,0,2001-01-15,2001
5203559,Bonfinópolis,0,2001-01-15,2001
5219902,São Francisco de Goiás,0,2001-01-15,2001
5203500,Bom Jesus de Goiás,3,2001-01-15,2001
5203401,Bom Jardim de Goiás,2,2001-01-15,2001
5203302,Bela Vista de Goiás,8,2001-01-15,2001
5203203,Barro Alto,1,2001-01-15,2001
5205455,Cezarina,0,2001-01-15,2001
5208152,Gameleira de Goiás,0,2001-01-15,2001
5203104,Baliza,1,2001-01-15,2001
5219407,Santa Rita do Araguaia,0,2001-01-15,2001
5202809,Avelinópolis,1,2001-01-15,2001
5202601,Aurilândia,1,2001-01-15,2001
5218706,Rianápolis,1,2001-01-15,2001
5212956,Matrinchã,3,2001-01-15,2001
5202502,Aruanã,2,2001-01-15,2001
5206701,Damianópolis,0,2001-01-15,2001
5217302,Pirenópolis,2,2001-01-15,2001
5202353,Arenópolis,0,2001-01-15,2001
5218102,Portelândia,3,2001-01-15,2001
5202155,Araguapaz,2,2001-01-15,2001
5213004,Maurilândia,1,2001-01-15,2001
5215801,Palmelo,0,2001-01-15,2001
5201801,Aragoiânia,1,2001-01-15,2001
5201702,Aragarças,3,2001-01-15,2001
5215009,Nova Veneza,1,2001-01-15,2001
5201603,Araçu,0,2001-01-15,2001
5214838,Nova Crixás,1,2001-01-15,2001
5201504,Aporé,2,2001-01-15,2001
5213905,Mossâmedes,0,2001-01-15,2001
5216908,Pilar de Goiás,0,2001-01-15,2001
5221858,Valparaíso de Goiás,32,2001-01-15,2001
5201454,Aparecida do Rio Doce,0,2001-01-15,2001
5201405,Aparecida de Goiânia,174,2001-01-15,2001
5221080,Teresina de Goiás,1,2001-01-15,2001
5201306,Anicuns,1,2001-01-15,2001
5201108,Anápolis,58,2001-01-15,2001
5208301,Divinópolis de Goiás,0,2001-01-15,2001
5200902,Amorinópolis,1,2001-01-15,2001
5200852,Americano do Brasil,1,2001-01-15,2001
5213400,Moiporá,1,2001-01-15,2001
5200829,Amaralina,1,2001-01-15,2001
5200803,Alvorada do Norte,2,2001-01-15,2001
5220207,São Miguel do Araguaia,1,2001-01-15,2001
5200605,Alto Paraíso de Goiás,2,2001-01-15,2001
5200555,Alto Horizonte,2,2001-01-15,2001
5200506,Aloândia,2,2001-01-15,2001
